t1552934815.23 U25.1817 I4.9474 T_a13.812 T_p33.9763450011 R13.812, 
t1552934825.25 U25.1891 I4.8278 T_a13.812 T_p34.0199481458 R13.812, 
t1552934835.27 U25.1933 I4.6905 T_a13.812 T_p33.9452079418 R13.812, 
t1552934845.29 U25.187 I4.5674 T_a13.812 T_p33.8395168389 R13.812, 
t1552934855.31 U25.1944 I4.4513 T_a13.812 T_p33.9576863324 R13.812, 
t1552934865.33 U25.1912 I4.3175 T_a13.812 T_p33.9701212953 R13.812, 
t1552934875.35 U25.1944 I4.1733 T_a13.812 T_p33.7836701467 R13.812, 
t1552934885.35 U25.1912 I4.0712 T_a13.812 T_p33.777440501 R13.812, 
t1552934895.38 U25.1922 I3.9551 T_a13.812 T_p33.8022734803 R13.812, 
t1552934905.4 U25.1975 I3.8284 T_a13.812 T_p33.7898447415 R13.812, 
t1552934915.42 U25.1944 I3.7053 T_a13.812 T_p33.6286990682 R13.812, 
t1552934925.44 U25.1912 I3.5927 T_a13.812 T_p33.746408485 R13.812, 
t1552934935.46 U25.1933 I3.4871 T_a13.812 T_p33.7588127255 R13.812, 
t1552934945.48 U25.1965 I3.378 T_a13.75 T_p33.721636667 R13.75, 
t1552934955.5 U25.1996 I3.283 T_a13.75 T_p33.7588494732 R13.75, 
t1552934965.52 U25.1933 I3.1704 T_a13.812 T_p33.771241436 R13.812, 
t1552934975.54 U25.1975 I3.0684 T_a13.812 T_p33.6472477177 R13.812, 
t1552934985.56 U25.1901 I2.9558 T_a13.75 T_p33.5791612041 R13.75, 
t1552934995.58 U25.1975 I2.8678 T_a13.812 T_p33.6658631314 R13.812, 
t1552935005.6 U25.1954 I2.7693 T_a13.812 T_p33.5915350613 R13.812, 
t1552935015.62 U25.1933 I2.6813 T_a13.812 T_p33.5296838255 R13.812, 
t1552935025.64 U25.1933 I2.5722 T_a13.812 T_p33.4493740809 R13.812, 
t1552935035.66 U25.1933 I2.4913 T_a13.75 T_p33.529701876 R13.75, 
t1552935045.68 U25.1965 I2.4068 T_a13.75 T_p33.4123485373 R13.75, 
t1552935055.7 U25.1954 I2.3224 T_a13.75 T_p33.424704344 R13.75, 
t1552935065.72 U25.2028 I2.2379 T_a13.75 T_p33.3506770004 R13.75, 
t1552935075.74 U25.1975 I2.1394 T_a13.75 T_p33.3137049422 R13.75, 
t1552935085.75 U25.1954 I2.0761 T_a13.75 T_p33.2952159693 R13.75, 
t1552935095.77 U25.1933 I2.0092 T_a13.75 T_p33.2521164392 R13.75, 
t1552935105.79 U25.2017 I1.9494 T_a13.812 T_p33.4000285258 R13.812, 
t1552935115.81 U25.1975 I1.8614 T_a13.812 T_p33.2029362105 R13.812, 
t1552935125.83 U25.1965 I1.7946 T_a13.812 T_p33.1906338346 R13.812, 
t1552935135.85 U25.207 I1.7312 T_a13.75 T_p33.1475929913 R13.75, 
t1552935145.87 U25.1933 I1.6749 T_a13.75 T_p33.1598661739 R13.75, 
t1552935155.9 U25.1965 I1.6081 T_a13.75 T_p33.1475930456 R13.75, 
t1552935165.92 U25.1954 I1.5483 T_a13.75 T_p33.0800177484 R13.75, 
t1552935175.94 U25.1975 I1.499 T_a13.75 T_p33.0187039274 R13.75, 
t1552935185.96 U25.1975 I1.4286 T_a13.75 T_p32.9451400128 R13.75, 
t1552935195.98 U25.2017 I1.3899 T_a13.75 T_p33.0554655771 R13.75, 
t1552935205.99 U25.2028 I1.3442 T_a13.75 T_p33.1291570358 R13.75, 
