t1548846811.5 U0.0 I0.0 T-103 T_a-103.0, Charging started: BT-E-1800_1200-80_40-6
t1548847044.13 U24.137295 I-20.5215 T17.312 T_a46.6653259197, 
t1548847044.24 U24.11754 I-20.518 T17.312 T_a46.6653259197, 
t1548847044.35 U24.157223 I-20.5251 T17.312 T_a46.6653259197, 
t1548847044.46 U24.143595 I-20.5215 T17.312 T_a46.6653259197, 
t1548847044.56 U24.165723 I-20.5251 T17.312 T_a46.6653259197, 
t1548847044.67 U24.164378 I-20.5286 T17.312 T_a46.6653259197, 
t1548847044.78 U24.13124 I-20.518 T17.312 T_a46.6653259197, 
t1548847044.89 U24.155123 I-20.5251 T17.312 T_a46.6653259197, 
t1548847045.0 U24.135023 I-20.5251 T17.312 T_a46.6653259197, 
t1548847045.1 U24.161595 I-20.5215 T17.312 T_a46.6653259197, 
t1548847045.21 U24.160423 I-20.5251 T17.312 T_a46.640374517, 
t1548847045.32 U24.130995 I-20.5215 T17.312 T_a46.640374517, 
t1548847045.43 U24.181278 I-20.5286 T17.312 T_a46.640374517, 
t1548847045.54 U24.14494 I-20.518 T17.312 T_a46.640374517, 
t1548847045.64 U24.12384 I-20.518 T17.312 T_a46.640374517, 
t1548847045.75 U24.12274 I-20.518 T17.375 T_a46.640374517, 
t1548847045.86 U24.173878 I-20.5286 T17.375 T_a46.640374517, 
t1548847045.97 U24.166478 I-20.5286 T17.375 T_a46.640374517, 
t1548847046.08 U24.112485 I-20.5145 T17.375 T_a46.640374517, 
t1548847046.18 U24.14074 I-20.518 T17.375 T_a46.640374517, 
t1548847046.29 U24.13334 I-20.518 T17.375 T_a46.640374517, 
t1548847046.4 U24.147478 I-20.5286 T17.375 T_a46.640374517, 
t1548847046.51 U24.155388 I-20.5356 T17.375 T_a46.640374517, 
t1548847046.62 U24.12013 I-20.511 T17.375 T_a46.640374517, 
t1548847046.73 U24.162523 I-20.5251 T17.375 T_a46.7569883269, 
t1548847046.84 U24.110385 I-20.5145 T17.375 T_a46.7569883269, 
t1548847046.95 U24.160495 I-20.5215 T17.375 T_a46.7569883269, 
t1548847047.06 U24.157223 I-20.5251 T17.375 T_a46.7569883269, 
t1548847047.17 U24.167823 I-20.5251 T17.375 T_a46.7569883269, 
t1548847047.28 U24.15344 I-20.518 T17.375 T_a46.7569883269, 
t1548847047.38 U24.12064 I-20.518 T17.375 T_a46.7569883269, 
t1548847047.49 U24.172533 I-20.5321 T17.375 T_a46.7569883269, 
t1548847047.6 U24.179178 I-20.5286 T17.375 T_a46.7569883269, 
t1548847047.71 U24.159078 I-20.5286 T17.312 T_a46.7569883269, 
t1548847047.82 U24.161423 I-20.5251 T17.312 T_a46.7569883269, 
t1548847047.92 U24.162523 I-20.5251 T17.312 T_a46.7569883269, 
t1548847048.03 U24.17134 I-20.518 T17.312 T_a46.7569883269, 
t1548847048.14 U24.15234 I-20.518 T17.312 T_a46.7569883269, 
t1548847048.25 U24.182033 I-20.5321 T17.312 T_a46.7819808864, 
t1548847048.36 U24.157223 I-20.5251 T17.312 T_a46.7819808864, 
t1548847048.46 U24.170678 I-20.5286 T17.312 T_a46.7819808864, 
t1548847048.57 U24.142595 I-20.5215 T17.312 T_a46.7819808864, 
t1548847048.68 U24.144695 I-20.5215 T17.312 T_a46.7819808864, 
t1548847048.79 U24.180423 I-20.5251 T17.312 T_a46.7819808864, 
t1548847048.9 U24.163523 I-20.5251 T17.312 T_a46.7819808864, 
t1548847049.0 U24.156978 I-20.5286 T17.312 T_a46.7819808864, 
t1548847049.11 U24.13754 I-20.518 T17.312 T_a46.7819808864, 
t1548847049.22 U24.167478 I-20.5286 T17.312 T_a46.7819808864, 
t1548847049.33 U24.166478 I-20.5286 T17.312 T_a46.7819808864, 
t1548847049.44 U24.153778 I-20.5286 T17.312 T_a46.7819808864, 
t1548847049.55 U24.159985 I-20.5145 T17.312 T_a46.7819808864, 
t1548847049.66 U24.12594 I-20.518 T17.375 T_a46.7819808864, 
t1548847049.77 U24.114585 I-20.5145 T17.375 T_a46.8905494515, 
t1548847049.87 U24.182278 I-20.5286 T17.375 T_a46.8905494515, 
t1548847049.98 U24.157295 I-20.5215 T17.375 T_a46.8905494515, 
t1548847050.09 U24.170923 I-20.5251 T17.375 T_a46.8905494515, 
t1548847050.2 U24.119885 I-20.5145 T17.375 T_a46.8905494515, 
t1548847050.3 U24.12594 I-20.518 T17.375 T_a46.8905494515, 
t1548847050.41 U24.181278 I-20.5286 T17.375 T_a46.8905494515, 
t1548847050.52 U24.144695 I-20.5215 T17.375 T_a46.8905494515, 
t1548847050.63 U24.143595 I-20.5215 T17.375 T_a46.8905494515, 
t1548847050.74 U24.117785 I-20.5145 T17.375 T_a46.8905494515, 
t1548847050.85 U24.126695 I-20.5215 T17.375 T_a46.8905494515, 
t1548847050.95 U24.163278 I-20.5286 T17.375 T_a46.8905494515, 
t1548847051.06 U24.159323 I-20.5251 T17.375 T_a46.8905494515, 
t1548847051.17 U24.13014 I-20.518 T17.375 T_a46.8905494515, 
t1548847051.28 U24.136123 I-20.5251 T17.375 T_a46.8905494515, 
t1548847051.38 U24.130823 I-20.5251 T17.375 T_a46.8905214704, 
t1548847051.49 U24.167823 I-20.5251 T17.312 T_a46.8905214704, 
t1548847051.6 U24.147723 I-20.5251 T17.312 T_a46.8905214704, 
t1548847051.71 U24.126695 I-20.5215 T17.312 T_a46.8905214704, 
t1548847051.82 U24.158323 I-20.5251 T17.312 T_a46.8905214704, 
t1548847051.92 U24.118295 I-20.5215 T17.312 T_a46.8905214704, 
t1548847052.03 U24.163278 I-20.5286 T17.312 T_a46.8905214704, 
t1548847052.14 U24.131995 I-20.5215 T17.312 T_a46.8905214704, 
t1548847052.25 U24.166723 I-20.5251 T17.312 T_a46.8905214704, 
t1548847052.36 U24.152095 I-20.5215 T17.312 T_a46.8905214704, 
t1548847052.46 U24.121395 I-20.5215 T17.312 T_a46.8905214704, 
t1548847052.57 U24.161595 I-20.5215 T17.312 T_a46.8905214704, 
t1548847052.68 U24.130823 I-20.5251 T17.312 T_a46.8905214704, 
t1548847052.79 U24.173878 I-20.5286 T17.312 T_a46.8905214704, 
t1548847052.9 U24.12704 I-20.518 T17.312 T_a46.9993265343, 
t1548847053.0 U24.160423 I-20.5251 T17.312 T_a46.9993265343, 
t1548847053.11 U24.154023 I-20.5251 T17.312 T_a46.9993265343, 
t1548847053.22 U24.156295 I-20.5215 T17.312 T_a46.9993265343, 
t1548847053.33 U24.120985 I-20.5145 T17.312 T_a46.9993265343, 
t1548847053.44 U24.123595 I-20.5215 T17.312 T_a46.9993265343, 
t1548847053.54 U24.169578 I-20.5286 T17.312 T_a46.9993265343, 
t1548847053.65 U24.14604 I-20.518 T17.312 T_a46.9993265343, 
t1548847053.76 U24.145695 I-20.5215 T17.312 T_a46.9993265343, 
t1548847053.87 U24.12174 I-20.518 T17.312 T_a46.9993265343, 
t1548847053.98 U24.160423 I-20.5251 T17.312 T_a46.9993265343, 
t1548847054.08 U24.13334 I-20.518 T17.312 T_a46.9993265343, 
t1548847054.19 U24.158323 I-20.5251 T17.312 T_a46.9993265343, 
t1548847054.3 U24.171433 I-20.5321 T17.312 T_a46.9993265343, 
t1548847054.41 U24.160423 I-20.5251 T17.312 T_a46.9407564571, 
t1548847054.52 U24.153095 I-20.5215 T17.312 T_a46.9407564571, 
t1548847054.62 U24.112995 I-20.5215 T17.312 T_a46.9407564571, 
t1548847054.73 U24.184723 I-20.5251 T17.312 T_a46.9407564571, 
t1548847054.84 U24.134095 I-20.5215 T17.312 T_a46.9407564571, 
t1548847054.95 U24.177833 I-20.5321 T17.312 T_a46.9407564571, 
t1548847055.06 U24.178833 I-20.5321 T17.312 T_a46.9407564571, 
t1548847055.16 U24.161423 I-20.5251 T17.312 T_a46.9407564571, 
t1548847055.27 U24.183033 I-20.5321 T17.312 T_a46.9407564571, 
t1548847055.38 U24.140078 I-20.5286 T17.375 T_a46.9407564571, 
t1548847055.49 U24.183378 I-20.5286 T17.375 T_a46.9407564571, 
t1548847055.6 U24.11593 I-20.511 T17.375 T_a46.9407564571, 
t1548847055.7 U24.13334 I-20.518 T17.375 T_a46.9407564571, 
t1548847055.81 U24.144278 I-20.5286 T17.375 T_a46.9407564571, 
t1548847055.92 U24.147795 I-20.5215 T17.375 T_a47.0580226311, 
t1548847056.03 U24.149485 I-20.5145 T17.375 T_a47.0580226311, 
t1548847056.14 U24.169578 I-20.5286 T17.375 T_a47.0580226311, 
t1548847056.24 U24.11964 I-20.518 T17.375 T_a47.0580226311, 
t1548847056.35 U24.137295 I-20.5215 T17.375 T_a47.0580226311, 
t1548847056.46 U24.169333 I-20.5321 T17.375 T_a47.0580226311, 
t1548847056.57 U24.128795 I-20.5215 T17.375 T_a47.0580226311, 
t1548847056.68 U24.118885 I-20.5145 T17.375 T_a47.0580226311, 
t1548847056.78 U24.141423 I-20.5251 T17.375 T_a47.0580226311, 
t1548847056.89 U24.144278 I-20.5286 T17.375 T_a47.0580226311, 
t1548847057.0 U24.154023 I-20.5251 T17.375 T_a47.0580226311, 
t1548847057.11 U24.14284 I-20.518 T17.375 T_a47.0580226311, 
t1548847057.22 U24.158323 I-20.5251 T17.375 T_a47.0580226311, 
t1548847057.32 U24.154878 I-20.5286 T17.312 T_a47.0580226311, 
t1548847057.43 U24.131995 I-20.5215 T17.312 T_a47.0580226311, 
t1548847057.54 U24.179588 I-20.5356 T17.312 T_a47.0496311797, 
t1548847057.65 U24.13224 I-20.518 T17.312 T_a47.0496311797, 
t1548847057.76 U24.150995 I-20.5215 T17.312 T_a47.0496311797, 
t1548847057.86 U24.158833 I-20.5321 T17.312 T_a47.0496311797, 
t1548847057.97 U24.141423 I-20.5251 T17.312 T_a47.0496311797, 
t1548847058.08 U24.14814 I-20.518 T17.312 T_a47.0496311797, 
t1548847058.19 U24.154023 I-20.5251 T17.312 T_a47.0496311797, 
t1548847058.3 U24.135195 I-20.5215 T17.312 T_a47.0496311797, 
t1548847058.4 U24.130995 I-20.5215 T17.312 T_a47.0496311797, 
t1548847058.51 U24.157223 I-20.5251 T17.312 T_a47.0496311797, 
t1548847058.62 U24.138295 I-20.5215 T17.312 T_a47.0496311797, 
t1548847058.73 U24.131995 I-20.5215 T17.312 T_a47.0496311797, 
t1548847058.84 U24.159495 I-20.5215 T17.312 T_a47.0496311797, 
t1548847058.94 U24.145623 I-20.5251 T17.312 T_a47.0496311797, 
t1548847059.05 U24.155123 I-20.5251 T17.312 T_a47.1671923963, 
t1548847059.16 U24.130823 I-20.5251 T17.375 T_a47.1671923963, 
t1548847059.27 U24.129823 I-20.5251 T17.375 T_a47.1671923963, 
t1548847059.38 U24.190433 I-20.5321 T17.375 T_a47.1671923963, 
t1548847059.48 U24.165723 I-20.5251 T17.375 T_a47.1671923963, 
t1548847059.59 U24.12384 I-20.518 T17.375 T_a47.1671923963, 
t1548847059.7 U24.159495 I-20.5215 T17.375 T_a47.1671923963, 
t1548847059.81 U24.121395 I-20.5215 T17.375 T_a47.1671923963, 
t1548847059.92 U24.11534 I-20.518 T17.375 T_a47.1671923963, 
t1548847060.02 U24.137978 I-20.5286 T17.375 T_a47.1671923963, 
t1548847060.13 U24.190188 I-20.5356 T17.375 T_a47.1671923963, 
t1548847060.24 U24.150995 I-20.5215 T17.375 T_a47.1671923963, 
t1548847060.35 U24.104085 I-20.5145 T17.375 T_a47.1671923963, 
t1548847060.46 U24.139323 I-20.5251 T17.375 T_a47.1671923963, 
t1548847060.56 U24.130995 I-20.5215 T17.375 T_a47.1503393032, 
t1548847060.67 U24.114585 I-20.5145 T17.375 T_a47.1503393032, 
t1548847060.78 U24.147723 I-20.5251 T17.375 T_a47.1503393032, 
t1548847060.89 U24.171433 I-20.5321 T17.375 T_a47.1503393032, 
t1548847061.0 U24.169578 I-20.5286 T17.375 T_a47.1503393032, 
t1548847061.1 U24.158395 I-20.5215 T17.312 T_a47.1503393032, 
t1548847061.21 U24.130995 I-20.5215 T17.312 T_a47.1503393032, 
t1548847061.32 U24.133095 I-20.5215 T17.312 T_a47.1503393032, 
t1548847061.43 U24.115685 I-20.5145 T17.312 T_a47.1503393032, 
t1548847061.54 U24.154195 I-20.5215 T17.312 T_a47.1503393032, 
t1548847061.64 U24.181688 I-20.5356 T17.312 T_a47.1503393032, 
t1548847061.75 U24.125695 I-20.5215 T17.312 T_a47.1503393032, 
t1548847061.86 U24.13393 I-20.511 T17.312 T_a47.1503393032, 
t1548847061.97 U24.11964 I-20.518 T17.312 T_a47.1503393032, 
t1548847062.08 U24.130485 I-20.5145 T17.312 T_a47.24283969, 
t1548847062.18 U24.136195 I-20.5215 T17.312 T_a47.24283969, 
t1548847062.29 U24.11173 I-20.511 T17.312 T_a47.24283969, 
t1548847062.4 U24.119223 I-20.5251 T17.312 T_a47.24283969, 
t1548847062.51 U24.160423 I-20.5251 T17.312 T_a47.24283969, 
t1548847062.62 U24.168578 I-20.5286 T17.312 T_a47.24283969, 
t1548847062.72 U24.117195 I-20.5215 T17.312 T_a47.24283969, 
t1548847062.83 U24.121395 I-20.5215 T17.312 T_a47.24283969, 
t1548847062.94 U24.150923 I-20.5251 T17.312 T_a47.24283969, 
t1548847063.05 U24.172533 I-20.5321 T17.312 T_a47.24283969, 
t1548847063.16 U24.155878 I-20.5286 T17.312 T_a47.24283969, 
t1548847063.26 U24.107185 I-20.5145 T17.312 T_a47.24283969, 
t1548847063.37 U24.154195 I-20.5215 T17.312 T_a47.24283969, 
t1548847063.48 U24.153023 I-20.5251 T17.312 T_a47.24283969, 
t1548847063.59 U24.116195 I-20.5215 T17.312 T_a47.2680977248, 
t1548847063.7 U24.146723 I-20.5251 T17.312 T_a47.2680977248, 
t1548847063.8 U24.128795 I-20.5215 T17.312 T_a47.2680977248, 
t1548847063.91 U24.12914 I-20.518 T17.312 T_a47.2680977248, 
t1548847064.02 U24.153778 I-20.5286 T17.312 T_a47.2680977248, 
t1548847064.13 U24.170678 I-20.5286 T17.312 T_a47.2680977248, 
t1548847064.24 U24.138223 I-20.5251 T17.312 T_a47.2680977248, 
t1548847064.34 U24.160933 I-20.5321 T17.312 T_a47.2680977248, 
t1548847064.45 U24.157733 I-20.5321 T17.312 T_a47.2680977248, 
t1548847064.56 U24.12174 I-20.518 T17.312 T_a47.2680977248, 
t1548847064.67 U24.168333 I-20.5321 T17.312 T_a47.2680977248, 
t1548847064.78 U24.166723 I-20.5251 T17.312 T_a47.2680977248, 
t1548847064.88 U24.10694 I-20.518 T17.312 T_a47.2680977248, 
t1548847064.99 U24.131995 I-20.5215 T17.312 T_a47.2680977248, 
t1548847065.1 U24.135023 I-20.5251 T17.312 T_a47.2680977248, 
t1548847065.21 U24.134685 I-20.5145 T17.312 T_a47.2512446978, 
t1548847065.32 U24.128795 I-20.5215 T17.312 T_a47.2512446978, 
t1548847065.42 U24.132923 I-20.5251 T17.312 T_a47.2512446978, 
t1548847065.54 U24.150995 I-20.5215 T17.312 T_a47.2512446978, 
t1548847065.64 U24.102985 I-20.5145 T17.312 T_a47.2512446978, 
t1548847065.75 U24.148895 I-20.5215 T17.312 T_a47.2512446978, 
t1548847065.86 U24.178833 I-20.5321 T17.312 T_a47.2512446978, 
t1548847065.97 U24.156978 I-20.5286 T17.312 T_a47.2512446978, 
t1548847066.08 U24.138295 I-20.5215 T17.312 T_a47.2512446978, 
t1548847066.18 U24.125695 I-20.5215 T17.312 T_a47.2512446978, 
t1548847066.29 U24.120323 I-20.5251 T17.312 T_a47.2512446978, 
t1548847066.4 U24.165378 I-20.5286 T17.312 T_a47.2512446978, 
t1548847066.51 U24.155195 I-20.5215 T17.312 T_a47.2512446978, 
t1548847066.62 U24.163278 I-20.5286 T17.312 T_a47.2512446978, 
t1548847066.73 U24.13654 I-20.518 T17.312 T_a47.3777206724, 
t1548847066.84 U24.123595 I-20.5215 T17.312 T_a47.3777206724, 
t1548847066.95 U24.137978 I-20.5286 T17.312 T_a47.3777206724, 
t1548847067.06 U24.162523 I-20.5251 T17.312 T_a47.3777206724, 
t1548847067.16 U24.147478 I-20.5286 T17.312 T_a47.3777206724, 
t1548847067.27 U24.126623 I-20.5251 T17.312 T_a47.3777206724, 
t1548847067.38 U24.130578 I-20.5286 T17.312 T_a47.3777206724, 
t1548847067.49 U24.164378 I-20.5286 T17.312 T_a47.3777206724, 
t1548847067.6 U24.167233 I-20.5321 T17.312 T_a47.3777206724, 
t1548847067.7 U24.139323 I-20.5251 T17.312 T_a47.3777206724, 
t1548847067.81 U24.093485 I-20.5145 T17.312 T_a47.3777206724, 
t1548847067.92 U24.151678 I-20.5286 T17.312 T_a47.3777206724, 
t1548847068.03 U24.164033 I-20.5321 T17.312 T_a47.3777206724, 
t1548847068.14 U24.13964 I-20.518 T17.312 T_a47.3777206724, 
t1548847068.24 U24.11014 I-20.518 T17.312 T_a47.343929066, 
t1548847068.35 U24.10374 I-20.518 T17.312 T_a47.343929066, 
t1548847068.46 U24.13544 I-20.518 T17.312 T_a47.343929066, 
t1548847068.57 U24.12494 I-20.518 T17.312 T_a47.343929066, 
t1548847068.68 U24.128795 I-20.5215 T17.312 T_a47.343929066, 
t1548847068.78 U24.148478 I-20.5286 T17.312 T_a47.343929066, 
t1548847068.91 U24.108285 I-20.5145 T17.312 T_a47.343929066, 
t1548847069.02 U24.13964 I-20.518 T17.312 T_a47.343929066, 
t1548847069.13 U24.133678 I-20.5286 T17.312 T_a47.343929066, 
t1548847069.24 U24.164033 I-20.5321 T17.312 T_a47.343929066, 
t1548847069.34 U24.108795 I-20.5215 T17.312 T_a47.343929066, 
t1548847069.45 U24.152778 I-20.5286 T17.312 T_a47.343929066, 
t1548847069.56 U24.167233 I-20.5321 T17.312 T_a47.343929066, 
t1548847069.67 U24.144278 I-20.5286 T17.312 T_a47.343929066, 
t1548847069.78 U24.141423 I-20.5251 T17.312 T_a47.4283795309, 
t1548847069.88 U24.12594 I-20.518 T17.312 T_a47.4283795309, 
t1548847069.99 U24.167233 I-20.5321 T17.312 T_a47.4283795309, 
t1548847070.1 U24.14174 I-20.518 T17.312 T_a47.4283795309, 
t1548847070.21 U24.09854 I-20.518 T17.312 T_a47.4283795309, 
t1548847070.32 U24.150923 I-20.5251 T17.312 T_a47.4283795309, 
t1548847070.42 U24.145623 I-20.5251 T17.312 T_a47.4283795309, 
t1548847070.53 U24.094585 I-20.5145 T17.312 T_a47.4283795309, 
t1548847070.64 U24.126623 I-20.5251 T17.312 T_a47.4283795309, 
t1548847070.75 U24.144278 I-20.5286 T17.312 T_a47.4283795309, 
t1548847070.86 U24.119295 I-20.5215 T17.312 T_a47.4283795309, 
t1548847070.96 U24.127623 I-20.5251 T17.312 T_a47.4283795309, 
t1548847071.07 U24.150923 I-20.5251 T17.312 T_a47.4283795309, 
t1548847071.18 U24.147478 I-20.5286 T17.312 T_a47.4283795309, 
t1548847071.29 U24.096685 I-20.5145 T17.312 T_a47.3777064477, 
t1548847071.4 U24.144695 I-20.5215 T17.312 T_a47.3777064477, 
t1548847071.5 U24.148823 I-20.5251 T17.312 T_a47.3777064477, 
t1548847071.61 U24.104085 I-20.5145 T17.312 T_a47.3777064477, 
t1548847071.72 U24.124178 I-20.5286 T17.312 T_a47.3777064477, 
t1548847071.83 U24.137633 I-20.5321 T17.312 T_a47.3777064477, 
t1548847071.94 U24.121078 I-20.5286 T17.312 T_a47.3777064477, 
t1548847072.04 U24.140495 I-20.5215 T17.312 T_a47.3777064477, 
t1548847072.15 U24.178588 I-20.5356 T17.312 T_a47.3777064477, 
t1548847072.26 U24.148478 I-20.5286 T17.312 T_a47.3777064477, 
t1548847072.37 U24.083985 I-20.5145 T17.312 T_a47.3777064477, 
t1548847072.48 U24.119295 I-20.5215 T17.312 T_a47.3777064477, 
t1548847072.58 U24.146723 I-20.5251 T17.312 T_a47.3777064477, 
t1548847072.69 U24.115095 I-20.5215 T17.312 T_a47.3777064477, 
t1548847072.8 U24.145378 I-20.5286 T17.312 T_a47.3777064477, 
t1548847072.91 U24.108795 I-20.5215 T17.312 T_a47.4960347516, 
t1548847073.02 U24.106185 I-20.5145 T17.312 T_a47.4960347516, 
t1548847073.12 U24.149823 I-20.5251 T17.312 T_a47.4960347516, 
t1548847073.23 U24.143278 I-20.5286 T17.312 T_a47.4960347516, 
t1548847073.34 U24.124523 I-20.5251 T17.312 T_a47.4960347516, 
t1548847073.45 U24.138295 I-20.5215 T17.312 T_a47.4960347516, 
t1548847073.56 U24.156978 I-20.5286 T17.312 T_a47.4960347516, 
t1548847073.66 U24.119295 I-20.5215 T17.312 T_a47.4960347516, 
t1548847073.77 U24.108285 I-20.5145 T17.312 T_a47.4960347516, 
t1548847073.88 U24.141423 I-20.5251 T17.312 T_a47.4960347516, 
t1548847073.99 U24.111895 I-20.5215 T17.312 T_a47.4960347516, 
t1548847074.1 U24.122933 I-20.5321 T17.312 T_a47.4960347516, 
t1548847074.2 U24.152778 I-20.5286 T17.312 T_a47.4960347516, 
t1548847074.31 U24.160933 I-20.5321 T17.312 T_a47.4960347516, 
t1548847074.42 U24.128723 I-20.5251 T17.312 T_a47.4537519056, 
t1548847074.53 U24.12804 I-20.518 T17.312 T_a47.4537519056, 
t1548847074.64 U24.129895 I-20.5215 T17.312 T_a47.4537519056, 
t1548847074.74 U24.10904 I-20.518 T17.312 T_a47.4537519056, 
t1548847074.85 U24.110823 I-20.5251 T17.312 T_a47.4537519056, 
t1548847074.96 U24.148478 I-20.5286 T17.312 T_a47.4537519056, 
t1548847075.07 U24.131333 I-20.5321 T17.312 T_a47.4537519056, 
t1548847075.18 U24.115095 I-20.5215 T17.312 T_a47.4537519056, 
t1548847075.28 U24.147723 I-20.5251 T17.312 T_a47.4537519056, 
t1548847075.39 U24.135023 I-20.5251 T17.312 T_a47.4537519056, 
t1548847075.5 U24.108795 I-20.5215 T17.312 T_a47.4537519056, 
t1548847075.61 U24.11644 I-20.518 T17.312 T_a47.4537519056, 
t1548847075.72 U24.120323 I-20.5251 T17.312 T_a47.4537519056, 
t1548847075.82 U24.156978 I-20.5286 T17.312 T_a47.4537519056, 
t1548847075.93 U24.143523 I-20.5251 T17.312 T_a47.5891919359, 
t1548847076.04 U24.113923 I-20.5251 T17.312 T_a47.5891919359, 
t1548847076.15 U24.108795 I-20.5215 T17.312 T_a47.5891919359, 
t1548847076.26 U24.142423 I-20.5251 T17.312 T_a47.5891919359, 
t1548847076.37 U24.154878 I-20.5286 T17.312 T_a47.5891919359, 
t1548847076.48 U24.12804 I-20.518 T17.312 T_a47.5891919359, 
t1548847076.58 U24.147478 I-20.5286 T17.312 T_a47.5891919359, 
t1548847076.69 U24.157733 I-20.5321 T17.312 T_a47.5891919359, 
t1548847076.8 U24.10804 I-20.518 T17.312 T_a47.5891919359, 
t1548847076.91 U24.12804 I-20.518 T17.312 T_a47.5891919359, 
t1548847077.02 U24.08794 I-20.518 T17.312 T_a47.5891919359, 
t1548847077.12 U24.102395 I-20.5215 T17.312 T_a47.5891919359, 
t1548847077.23 U24.131995 I-20.5215 T17.312 T_a47.5891919359, 
t1548847077.34 U24.09634 I-20.518 T17.312 T_a47.5891919359, 
t1548847077.45 U24.122423 I-20.5251 T17.312 T_a47.5299125213, 
t1548847077.56 U24.147478 I-20.5286 T17.312 T_a47.5299125213, 
t1548847077.66 U24.10164 I-20.518 T17.312 T_a47.5299125213, 
t1548847077.77 U24.117878 I-20.5286 T17.312 T_a47.5299125213, 
t1548847077.89 U24.126378 I-20.5286 T17.312 T_a47.5299125213, 
t1548847078.0 U24.128723 I-20.5251 T17.312 T_a47.5299125213, 
t1548847078.1 U24.154533 I-20.5321 T17.312 T_a47.5299125213, 
t1548847078.21 U24.109723 I-20.5251 T17.312 T_a47.5299125213, 
t1548847078.32 U24.145623 I-20.5251 T17.312 T_a47.5299125213, 
t1548847078.43 U24.128795 I-20.5215 T17.312 T_a47.5299125213, 
t1548847078.54 U24.13124 I-20.518 T17.312 T_a47.5299125213, 
t1548847078.64 U24.135533 I-20.5321 T17.312 T_a47.5299125213, 
t1548847078.75 U24.082885 I-20.5145 T17.312 T_a47.5299125213, 
t1548847078.86 U24.104595 I-20.5215 T17.312 T_a47.5299125213, 
t1548847078.97 U24.155633 I-20.5321 T17.312 T_a47.606116426, 
t1548847079.08 U24.136878 I-20.5286 T17.312 T_a47.606116426, 
t1548847079.18 U24.09954 I-20.518 T17.312 T_a47.606116426, 
t1548847079.29 U24.111895 I-20.5215 T17.312 T_a47.606116426, 
t1548847079.4 U24.131333 I-20.5321 T17.312 T_a47.606116426, 
t1548847079.51 U24.112995 I-20.5215 T17.312 T_a47.606116426, 
t1548847079.62 U24.110988 I-20.5356 T17.312 T_a47.606116426, 
t1548847079.72 U24.117195 I-20.5215 T17.312 T_a47.606116426, 
t1548847079.83 U24.118633 I-20.5321 T17.312 T_a47.606116426, 
t1548847079.95 U24.113923 I-20.5251 T17.312 T_a47.606116426, 
t1548847080.06 U24.126623 I-20.5251 T17.312 T_a47.606116426, 
t1548847080.16 U24.132923 I-20.5251 T17.312 T_a47.606116426, 
t1548847080.27 U24.107623 I-20.5251 T17.312 T_a47.606116426, 
t1548847080.38 U24.104595 I-20.5215 T17.312 T_a47.606116426, 
t1548847080.49 U24.137223 I-20.5251 T17.312 T_a47.606116426, 
t1548847080.6 U24.117878 I-20.5286 T17.312 T_a47.5807296219, 
t1548847080.7 U24.149578 I-20.5286 T17.312 T_a47.5807296219, 
t1548847080.81 U24.120323 I-20.5251 T17.312 T_a47.5807296219, 
t1548847080.92 U24.133095 I-20.5215 T17.312 T_a47.5807296219, 
t1548847081.03 U24.135878 I-20.5286 T17.312 T_a47.5807296219, 
t1548847081.14 U24.110823 I-20.5251 T17.312 T_a47.5807296219, 
t1548847081.24 U24.116023 I-20.5251 T17.312 T_a47.5807296219, 
t1548847081.35 U24.141078 I-20.5286 T17.312 T_a47.5807296219, 
t1548847081.46 U24.111485 I-20.5145 T17.312 T_a47.5807296219, 
t1548847081.57 U24.087185 I-20.5145 T17.312 T_a47.5807296219, 
t1548847081.68 U24.115023 I-20.5251 T17.312 T_a47.5807296219, 
t1548847081.78 U24.141588 I-20.5356 T17.312 T_a47.5807296219, 
t1548847081.89 U24.07583 I-20.511 T17.312 T_a47.5807296219, 
t1548847082.0 U24.130578 I-20.5286 T17.312 T_a47.5807296219, 
t1548847082.11 U24.09324 I-20.518 T17.312 T_a47.6485434284, 
t1548847082.22 U24.142933 I-20.5321 T17.312 T_a47.6485434284, 
t1548847082.33 U24.139323 I-20.5251 T17.312 T_a47.6485434284, 
t1548847082.44 U24.09004 I-20.518 T17.312 T_a47.6485434284, 
t1548847082.54 U24.134095 I-20.5215 T17.312 T_a47.6485434284, 
t1548847082.65 U24.114678 I-20.5286 T17.312 T_a47.6485434284, 
t1548847082.76 U24.101395 I-20.5215 T17.312 T_a47.6485434284, 
t1548847082.87 U24.109478 I-20.5286 T17.312 T_a47.6485434284, 
t1548847082.98 U24.105523 I-20.5251 T17.312 T_a47.6485434284, 
t1548847083.08 U24.157733 I-20.5321 T17.312 T_a47.6485434284, 
t1548847083.19 U24.100295 I-20.5215 T17.312 T_a47.6485434284, 
t1548847083.3 U24.127795 I-20.5215 T17.312 T_a47.6485434284, 
t1548847083.41 U24.128133 I-20.5321 T17.312 T_a47.6485434284, 
t1548847083.52 U24.06313 I-20.511 T17.312 T_a47.6485434284, 
t1548847083.63 U24.10804 I-20.518 T17.312 T_a47.6909847208, 
t1548847083.74 U24.147133 I-20.5321 T17.312 T_a47.6909847208, 
t1548847083.84 U24.09324 I-20.518 T17.312 T_a47.6909847208, 
t1548847083.95 U24.098195 I-20.5215 T17.312 T_a47.6909847208, 
t1548847084.06 U24.127378 I-20.5286 T17.312 T_a47.6909847208, 
