16,20-0-5-9,1547144126.79,1749.0,1791.0,173.3,24.9994,6.5567,7.09240826582,6.02920580891,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
17,30-0-5-9,1547144137.89,1807.0,1712.0,406.7,25.001,16.1206,14.4163665332,12.9846116239,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
18,40-0-5-9,1547144147.83,1725.0,1669.0,708.02,25.001,29.4165,22.04800083,20.3897587881,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
19,50-0-5-9,1547144158.55,1736.0,1596.0,1193.95,24.993,47.4091,29.5051796462,27.4030521034,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
20,60-0-5-9,1547144170.18,1706.0,1538.0,1625.81,25.0106,64.7513,35.6682159881,34.6033665739,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
21,20-0-5-12,1547144195.23,1583.0,1599.0,175.56,24.9994,7.1447,7.70141648901,6.14498080968,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
22,30-0-5-12,1547144206.21,1509.0,Unknown,412.24,24.9978,16.3726,15.1300480447,13.171632779,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
23,40-0-5-12,1547144216.85,1450.0,1451.0,766.88,25.001,28.8813,21.4263049355,19.3745010891,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
24,50-0-5-12,1547144228.34,1457.0,1487.0,1178.11,24.9914,47.6323,28.4362433378,26.205226134,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
25,60-0-5-12,1547144240.71,1409.0,1410.0,1613.74,24.9946,65.3969,35.7728892765,35.1020896541,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
26,20-0-5-15,1547144290.52,1277.0,1350.0,190.65,25.001,7.4495,8.57052197418,6.68377985168,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
27,30-0-5-15,1547144312.44,1241.0,1306.0,448.2,25.0042,17.4958,14.6479165347,12.2899616194,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
28,40-0-5-15,1547144324.24,1224.0,1238.0,781.72,24.9994,31.8213,24.0177618019,21.5875847575,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
29,50-0-5-15,1547144334.26,1193.0,1167.0,1231.18,24.9946,48.6379,31.8365392506,28.5964251882,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
30,60-0-5-15,1547144345.63,1254.0,1187.0,1631.59,24.9978,64.0434,36.616619419,35.7032290812,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
31,20-0-5-18,1547144381.59,1152.0,1171.0,188.14,24.993,7.5791,8.89088567492,6.80400773709,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
32,30-0-5-18,1547144391.76,1148.0,1123.0,438.9,25.0042,17.8558,15.942059009,13.3052193183,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
33,40-0-5-18,1547144404.12,1094.0,1079.0,808.13,25.001,31.9293,24.7060679708,21.7345299508,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
34,50-0-5-18,1547144415.58,1075.0,1109.0,1254.57,24.9994,50.3515,32.9562262443,28.836880959,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
35,60-0-5-18,1547144425.65,1080.0,1069.0,1615.25,24.9994,66.6137,36.8513413384,35.6943233119,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
36,20-0-5-21,1547144452.64,1045.0,1064.0,188.64,24.9978,7.5359,9.25565622526,13.8217539371,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
37,30-0-5-21,1547144464.2,1029.0,1056.0,455.5,24.9978,18.1942,17.0902932631,18.172222235,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
38,40-0-5-21,1547144476.01,1019.0,1035.0,810.64,25.0026,32.7645,24.5506439972,27.4075049881,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
39,50-0-5-21,1547144488.07,1015.0,983.0,1228.41,24.9962,48.0931,32.886444052,29.3845857703,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
40,60-0-5-21,1547144505.01,945.0,Unknown,1638.64,24.9962,66.2873,36.7054331183,36.6472406258,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
41,20-0-5-24,1547144532.46,917.0,916.0,198.45,25.0042,8.0663,10.1723404779,7.74801928177,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
42,30-0-5-24,1547144561.78,892.0,Unknown,439.4,24.9994,18.1558,17.5660809375,14.525309711,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
43,40-0-5-24,1547144575.72,863.0,Unknown,778.7,25.0042,32.0325,25.3372796188,22.1441953381,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
44,50-0-5-24,1547144588.31,875.0,885.0,1216.34,24.9978,48.2875,33.1306817249,29.8254213502,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
45,60-0-5-24,1547144601.07,841.0,850.0,1666.55,25.0026,65.6945,36.6197913369,35.8768915823,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
46,20-0-10-0,1547144679.45,784.0,808.0,136.07,24.9978,5.7911,2.89596097792,0.218191347587,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
47,30-0-10-0,1547144696.68,761.0,796.0,375.52,24.9994,14.9638,8.60858498813,5.50376542084,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
48,40-0-10-0,1547144709.42,750.0,794.0,688.15,25.001,28.2285,17.8705850491,14.0087750922,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
49,50-0-10-0,1547144719.47,754.0,759.0,1122.27,25.001,44.9971,23.1772035772,18.648680892,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
50,60-0-10-0,1547144738.45,743.0,755.0,1588.08,24.9962,63.9233,32.2996392536,27.0379155626,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
51,20-0-10-3,1547144770.09,698.0,740.0,126.51,24.9962,4.9176,2.33135960435,-0.0623403850283,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
52,30-0-10-3,1547144816.55,704.0,696.0,331.75,24.9994,13.2791,9.36667334928,6.42551254229,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
53,40-0-10-3,1547144838.8,670.0,696.0,646.4,25.0042,26.7525,16.6367090136,13.1271039326,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
54,50-0-10-3,1547144855.01,665.0,652.0,1069.96,24.9962,41.2556,24.8266008483,20.002357824,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
55,60-0-10-3,1547144866.3,654.0,668.0,1518.41,24.9946,60.5082,31.4876282894,26.6772319064,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
56,20-0-10-6,1547144896.17,645.0,Unknown,107.15,24.9962,4.5672,1.83336850518,-0.129133654699,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
57,30-0-10-6,1547144909.57,652.0,635.0,333.01,24.9994,13.0007,9.04313773071,6.40770100371,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
58,40-0-10-6,1547144920.88,621.0,628.0,661.99,25.001,26.5245,16.7350384663,13.6391856667,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
59,50-0-10-6,1547144934.52,628.0,620.0,1081.27,25.001,41.8652,24.1478104329,21.0265212922,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
60,60-0-10-6,1547144944.97,609.0,614.0,1512.88,24.9946,62.9922,28.2332405967,25.8400895932,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
61,20-0-10-9,1547144970.67,569.0,617.0,115.45,24.993,4.692,1.83336850518,-0.195926924369,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
62,30-0-10-9,1547144991.7,598.0,606.0,332.25,24.9994,13.6031,9.44914321284,6.60808081272,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
63,40-0-10-9,1547145003.0,578.0,558.0,649.92,24.9994,26.8053,17.1124966879,13.9998693229,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
64,50-0-10-9,1547145045.74,549.0,602.0,1035.75,25.0026,42.23,24.4840337228,21.2447126398,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
65,60-0-10-9,1547145059.79,555.0,554.0,1547.84,24.9994,61.8354,30.8310412988,28.3337049942,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
66,20-0-10-12,1547145119.13,524.0,503.0,131.29,24.9946,5.1119,2.79128768956,0.204832693653,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
61,20-0-10-9,1547145554.17,399.0,396.0,87.28,24.9946,3.7872,0.0602664387126,-0.868312505718,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
62,30-0-10-9,1547145577.3,394.0,372.0,283.96,25.0122,11.0687,7.18439388286,5.3301029197,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
63,40-0-10-9,1547145601.98,388.0,392.0,604.65,24.9994,24.1846,13.1190521411,11.541876999,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
64,50-0-10-9,1547145613.18,373.0,366.0,971.86,24.9978,40.7012,22.8980748082,19.6149568599,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
65,60-0-10-9,1547145623.1,386.0,382.0,1465.59,24.9978,57.7554,32.3059830893,27.772641529,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
66,20-0-10-12,1547145656.51,366.0,369.0,96.08,24.9946,3.9336,4.64685961959,3.1882654056,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
67,30-0-10-12,1547145668.29,368.0,354.0,312.13,24.9994,12.2231,6.23599045196,4.84028560878,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
68,40-0-10-12,1547145681.95,382.0,379.0,636.09,24.9978,25.0005,13.7375761178,12.1029404643,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
69,50-0-10-12,1547145692.4,346.0,355.0,1027.2,24.9978,40.5452,23.941635774,21.5742261035,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
70,60-0-10-12,1547145702.88,369.0,389.0,1491.25,24.9962,60.5874,33.8094721403,28.6587655732,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
71,20-0-10-15,1547145742.26,355.0,352.0,114.69,24.9978,4.6968,1.63036576412,0.284984617258,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
72,30-0-10-15,1547145756.63,331.0,340.0,341.56,25.0026,13.3727,9.21124937566,7.26710774014,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
73,40-0-10-15,1547145789.06,336.0,354.0,659.73,24.9978,25.3581,15.5963199656,13.0692164322,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
74,50-0-10-15,1547145804.07,333.0,Unknown,1093.85,25.001,42.9932,25.7210816761,22.3134049546,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
75,60-0-10-15,1547145815.3,329.0,346.0,1544.57,24.9994,61.485,34.9577063944,29.5849655793,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
76,20-0-10-18,1547145866.53,346.0,328.0,125.76,24.9994,5.2871,7.86318429829,5.23213945751,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
77,30-0-10-18,1547145888.76,323.0,341.0,350.87,25.001,14.6783,10.7559733584,8.04636255296,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
78,40-0-10-18,1547145902.03,313.0,327.0,719.09,24.9994,27.1653,18.5874384785,15.5940020257,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
79,50-0-10-18,1547145912.2,318.0,311.0,1086.81,25.0058,44.8411,25.5339385242,22.282234762,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
80,60-0-10-18,1547145922.84,313.0,Unknown,1553.62,25.001,65.2817,36.5975879121,30.1771992371,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
81,20-0-10-21,1547145952.45,315.0,342.0,129.28,24.9962,5.3783,3.86656783363,1.47390481739,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
82,30-0-10-21,1547145963.53,305.0,315.0,377.02,24.9946,15.1102,11.5521247335,8.74546544218,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
83,40-0-10-21,1547145974.48,285.0,307.0,694.94,24.9978,28.0101,19.5770768411,16.5780895322,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
84,50-0-10-21,1547145983.87,323.0,317.0,1126.8,25.0026,44.2147,27.2658056589,23.9787838117,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
85,60-0-10-21,1547145992.88,314.0,307.0,1599.15,25.001,64.6841,35.8141242083,31.343855014,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
86,20-0-10-24,1547146019.9,287.0,308.0,144.37,24.9946,5.8847,14.3624439301,11.21681642,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
87,30-0-10-24,1547146044.66,286.0,298.0,388.34,24.9946,14.9062,12.0057089831,8.75882409611,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
88,40-0-10-24,1547146055.09,301.0,314.0,752.79,24.9962,28.7805,21.0107836999,17.5933472312,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
89,50-0-10-24,1547146066.49,297.0,285.0,1128.06,24.9946,46.5427,29.0801426571,25.3235549744,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
90,60-0-10-24,1547146076.23,290.0,313.0,1618.77,24.993,65.5097,35.4810728362,32.6396444456,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
91,20-0-15-0,1547146135.18,287.0,290.0,72.19,24.9946,2.9376,-5.73799935288,-6.81736639103,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
92,30-0-15-0,1547146174.89,289.0,280.0,236.68,25.001,8.5511,-1.82385275177,-3.67362983188,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
93,40-0-15-0,1547146186.11,267.0,289.0,520.14,25.001,20.3878,6.7086062085,3.83838656372,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
94,50-0-15-0,1547146202.49,315.0,274.0,898.67,25.001,36.146,13.9913295441,10.139218336,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
95,60-0-15-0,1547146214.5,263.0,273.0,1343.86,24.9914,51.8731,25.8416145536,19.463558782,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
96,20-0-15-3,1547146242.67,295.0,268.0,59.61,25.0074,2.3856,-6.00126853269,-6.68377985169,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
97,30-0-15-3,1547146251.93,272.0,Unknown,216.81,24.9962,9.1295,-0.815182882118,-2.80086444152,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
98,40-0-15-3,1547146260.98,264.0,275.0,507.56,25.001,20.587,7.32713018517,4.68888753086,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
99,50-0-15-3,1547146269.94,278.0,285.0,882.07,25.0026,35.0828,15.7073370896,12.2053568111,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
100,60-0-15-3,1547146279.0,280.0,288.0,1332.29,24.993,53.6011,25.7210816761,19.5526164749,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
101,20-0-15-6,1547146300.97,Unknown,264.0,64.14,24.9994,2.4864,-5.47790209089,-6.8040077371,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
102,30-0-15-6,1547146320.8,271.0,Unknown,227.12,24.9962,9.3887,-0.999154116206,-2.88101636512,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
103,40-0-15-6,1547146330.64,281.0,270.0,524.67,24.9946,20.5414,7.54599251538,4.71560483873,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
104,50-0-15-6,1547146341.5,271.0,272.0,899.17,25.0058,37.2068,14.5813062603,11.4305548829,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
105,60-0-15-6,1547146350.73,268.0,Unknown,1327.51,24.9946,54.2538,22.9646850826,18.4438481983,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
106,20-0-15-9,1547146371.22,273.0,269.0,63.63,25.0042,2.5392,-0.133220548862,-2.3110471306,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
107,30-0-15-9,1547146382.1,268.0,262.0,217.31,24.9962,8.6111,-0.406005482165,-2.53814424748,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
108,40-0-15-9,1547146391.3,257.0,264.0,502.78,24.9978,20.5006,7.92027881921,4.94715484025,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
109,50-0-15-9,1547146400.67,273.0,271.0,904.21,24.9994,36.4004,15.961090516,12.3166789272,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
110,60-0-15-9,1547146410.27,267.0,251.0,1388.12,25.0058,54.0066,23.7640083755,18.4171308905,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
111,20-0-15-12,1547146434.96,268.0,252.0,66.9,24.9946,2.5824,-1.46542603708,-3.83838656373,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
112,30-0-15-12,1547146444.45,258.0,252.0,262.33,24.9851,10.6079,-0.929371923965,-3.12592502058,-4.84931506849,2.04,-6.80769230769,2.02,-19.51345263,17.5719959972
0,0-0-0-0,1547149837.07,0.0,0.0,1.26,25.0026,0.0672,-0.0031719178291,0.00890576928939,-4.84931506849,2.04,-6.80769230769,2.02,-19.6276416719,9.0937036337
112,30-0-15-12,1547149874.61,2240.0,3034.0,315.91,25.001,12.9791,11.2951993894,9.49355006249,-4.84931506849,2.04,-6.80769230769,2.02,-19.6276416719,9.0937036337
0,0-0-0-0,1547149894.42,1437.0,1139.0,12.32,25.001,0.4944,-16.0245288726,-12.3122260426,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
112,30-0-15-12,1547149925.19,3400.0,3176.0,202.47,25.001,8.2655,-14.3085213271,-7.93949332147,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
113,40-0-15-12,1547149948.19,3995.0,3728.0,480.65,25.0026,19.4398,-6.10594182101,-0.948464429303,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
114,50-0-15-12,1547149965.95,3607.0,3367.0,846.86,25.001,33.5901,2.09346576721,6.54574042772,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
115,60-0-15-12,1547149978.92,3312.0,3103.0,1353.67,24.9994,52.7059,9.3857048563,24.5398472769,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
116,20-0-15-15,1547150005.61,2806.0,2715.0,62.12,25.001,2.5848,-9.59505143301,0.111322116134,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
116,20-0-15-15,1547150187.37,0.0,0.0,1.26,25.001,0.0696,-20.1448501326,-11.2969683436,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
117,30-0-15-15,1547150217.85,0.0,0.0,1.26,25.0026,0.072,-20.11947479,-10.4286558379,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
118,40-0-15-15,1547150230.36,0.0,0.0,1.01,25.001,0.0768,-20.1385062969,-11.2435337278,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
119,50-0-15-15,1547150250.23,0.0,0.0,1.26,25.0026,0.072,-20.0972713652,-10.3529567989,-4.84931506849,2.04,-6.80769230769,2.02,-6.67670117569,21.0808690972
0,0-0-0-0,1547150386.35,0.0,0.0,1.01,25.0026,0.0648,-0.00951575348729,-0.0133586539341,-4.84931506849,2.04,-6.80769230769,2.02,-19.5293122192,17.5408258047
116,20-0-15-15,1547150449.35,646.0,1592.0,123.5,24.9962,5.4383,4.11714934218,4.16790002742,-4.84931506849,2.04,-6.80769230769,2.02,-19.5293122192,17.5408258047
116,20-0-15-15,1547150496.17,2573.0,2356.0,61.62,25.0058,2.5176,-5.51279318696,-6.2251327333,-4.84931506849,2.04,-6.80769230769,2.02,-19.5293122192,17.5408258047
