timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564048306568,41.624,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306568,41.624,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306569,41.625,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306569,41.625,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306569,41.625,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306570,41.626,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306570,41.626,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306571,41.627,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306571,41.627,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306572,41.628,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306573,41.629,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306573,41.629,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306574,41.63,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306574,41.63,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306575,41.631,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306575,41.631,0xc0,0.0,0.0,-0.2,0.0,637.8000000000001,0,0,41.614,0.0,0.0,41.619,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306576,41.632,0xc0,0.0,0.0,-0.2,0.0,638.3000000000001,0,0,41.614,0.0,-0.1,41.632,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306577,41.633,0xc0,0.0,0.0,-0.2,0.0,638.3000000000001,0,0,41.614,0.0,-0.1,41.632,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
1564048306585,41.641,0xc0,0.0,0.0,-0.2,0.0,638.3000000000001,0,0,41.614,0.0,0.0,41.638,38.900000000000006,33.0,33.300000000000004,33.4,0,4.92,4.93,4.92,4.92,4.93
