timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564139423975,8.722,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423975,8.722,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423975,8.722,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
1564139423976,8.723,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,8.707,0.0,0.0,8.721,43.400000000000006,38.900000000000006,39.1,39.300000000000004,0,4.92,4.93,4.92,4.92,4.93
