timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564046455577,0.0,0xc0,0.0,0,0,0.0,637.8000000000001,0,0,-1564046455.577,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0
1564046455577,0.0,0xc0,0.0,0.0,0.0,0.0,637.8000000000001,0,0,-1564046455.577,0.0,0.1,0.0,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564046455578,0.001,0xc0,0.0,0.0,0.2,0.0,637.8000000000001,0,0,-1564046455.577,0.0,-0.1,0.0,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564046455578,0.001,0xc0,0.0,0.0,0.2,0.0,637.8000000000001,0,0,-1564046455.577,0.0,-0.1,0.0,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564046455583,0.006,0xc0,0.0,0.0,-0.2,0.0,637.6,0,0,-1564046455.577,0.0,-0.1,0.006,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564046455587,0.01,0xc0,0.0,0.0,-0.2,0.0,637.6,0,0,-1564046455.577,0.0,-0.1,0.006,0,0,0,0,0,4.91,4.93,4.92,4.92,4.93
1564046455592,0.015,0xc0,0.0,0.0,0.30000000000000004,0.0,638.1,0,0,-1564046455.577,0.0,-0.1,0.015,0,0,0,0,0,4.91,4.93,4.92,4.92,4.93
1564046455596,0.019,0xc0,0.0,0.0,0.30000000000000004,0.0,638.1,0,0,-1564046455.577,0.0,-0.1,0.015,0,0,0,0,0,4.91,4.93,4.92,4.92,4.93
1564046455600,0.023,0xc0,0.0,0.0,0.30000000000000004,0.0,638.1,0,0,-1564046455.577,0.0,-0.1,0.015,0,0,0,0,0,4.91,4.93,4.92,4.92,4.93
1564046455605,0.028,0xc0,0.0,0.0,-0.2,0.0,637.2,0,0,-1564046455.577,0.0,0.0,0.024,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
