timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564048640769,3.609,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640769,3.609,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640769,3.609,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640769,3.609,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640770,3.61,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640771,3.611,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640771,3.611,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640775,3.615,0xc0,0.0,0.0,0.0,0.0,637.0,0,0,3.562,0.0,-0.1,3.603,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640775,3.615,0xc0,0.0,0.0,0.0,0.0,636.6,0,0,3.562,0.0,0.1,3.615,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640775,3.615,0xc0,0.0,0.0,0.0,0.0,636.6,0,0,3.562,0.0,0.1,3.615,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640784,3.624,0xc0,0.0,0.0,0.0,0.0,636.6,0,0,3.562,0.0,-0.4,3.622,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640792,3.632,0xc0,0.0,0.0,0.0,0.0,635.9000000000001,0,0,3.627,0.0,0.0,3.63,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640801,3.641,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.627,0.0,0.0,3.639,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640810,3.65,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.627,0.0,-0.5,3.648,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640818,3.658,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.627,0.0,0.0,3.658,39.800000000000004,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640827,3.667,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.662,0.0,-0.1,3.666,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640835,3.675,0xc0,0.0,0.0,0.0,0.0,636.6,0,0,3.662,0.0,-0.1,3.675,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640844,3.684,0xc0,0.0,0.0,0.0,0.0,636.6,0,0,3.662,0.0,-0.1,3.675,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640853,3.693,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.662,0.0,-0.2,3.684,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640862,3.702,0xc0,0.0,0.0,0.0,0.0,635.7,0,0,3.662,0.0,-0.2,3.693,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640871,3.711,0xc0,0.0,0.0,0.0,0.0,636.1,0,0,3.662,0.0,-0.30000000000000004,3.702,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640880,3.72,0xc0,0.0,0.0,-0.5,0.0,635.5,0,0,3.662,0.0,0.4,3.712,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640889,3.729,0xc0,0.0,0.0,0.0,0.0,635.5,0,0,3.662,0.0,-0.1,3.721,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640898,3.738,0xc0,0.0,0.0,0.2,0.0,636.1,0,0,3.662,0.0,-0.30000000000000004,3.729,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640906,3.746,0xc0,0.0,0.0,0.0,0.0,635.7,0,0,3.662,0.0,0.30000000000000004,3.739,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640915,3.755,0xc0,0.0,0.0,0.0,0.0,636.3000000000001,0,0,3.662,0.0,-0.2,3.748,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640924,3.764,0xc0,0.0,0.0,0.0,0.0,636.3000000000001,0,0,3.76,0.0,-0.1,3.757,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
1564048640932,3.772,0xc0,0.0,0.0,0.0,0.0,635.7,0,0,3.76,0.0,-0.2,3.766,39.6,36.9,37.2,37.4,0,4.92,4.93,4.92,4.92,4.93
