timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 2,Analog inp 3,Analog inp 4
1562424795974,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424795984,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424795994,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796004,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796014,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796024,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796034,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796044,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796054,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796064,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796074,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796084,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796094,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796104,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796114,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796124,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796134,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796144,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796154,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796164,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796174,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796184,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796194,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796204,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796214,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796224,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796234,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796244,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796254,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796264,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796274,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796284,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796294,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796304,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796314,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796324,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
1562424796334,10.543,0xc0,0.0,0.0,0.0,0.0,5.4,0,0,10.521,0.0,0.0,10.536,23.6,22.3,22.6,22.6,27.0,4.92,2.04,4.92,4.92
