timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564137464856,0.0,0xc0,0.0,0,0,0.30000000000000004,647.8000000000001,0,0,-1564137464.856,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1564137464856,0.0,0xc0,0.0,0.0,0.0,0.30000000000000004,647.8000000000001,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1564137464856,0.0,0xc0,0.0,0.0,0.0,0.30000000000000004,647.8000000000001,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1564137464857,0.001,0xc0,0.0,0.0,0.0,0.30000000000000004,647.8000000000001,0,0,0.0,0.0,-0.1,0.0,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564137464861,0.005,0xc0,0.0,0.0,0.0,0.30000000000000004,647.8000000000001,0,0,0.0,0.0,-0.1,0.0,0,0,0,0,0,4.92,4.93,4.92,4.92,4.93
1564137464866,0.01,0xc0,0.0,0.0,-0.5,0.30000000000000004,647.8000000000001,0,0,0.009,0.0,-0.1,0.0,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464870,0.014,0xc0,0.0,0.0,0.2,0.2,647.1,0,0,0.009,0.0,-0.30000000000000004,0.013,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464875,0.019,0xc0,0.0,0.0,0.2,0.2,647.1,0,0,0.009,0.0,-0.30000000000000004,0.013,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464879,0.023,0xc0,0.0,0.0,-0.5,0.1,648.2,0,0,0.009,0.0,-0.5,0.022,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464884,0.028,0xc0,0.0,0.0,-0.5,0.1,648.2,0,0,0.009,0.0,-0.5,0.022,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464888,0.032,0xc0,0.0,0.0,0.2,0.2,647.6,0,0,0.009,0.0,0.0,0.031,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464892,0.036,0xc0,0.0,0.0,0.2,0.2,647.6,0,0,0.009,0.0,0.0,0.031,39.1,35.2,35.4,35.6,0,4.92,4.93,4.93,4.92,4.93
1564137464896,0.04,0xc0,0.0,0.0,-0.8,0.1,646.9000000000001,0,0,0.009,0.0,-1.0,0.04,39.1,35.2,35.4,35.6,0,4.92,4.93,4.93,4.92,4.93
1564137464901,0.045,0xc0,0.0,0.0,-0.8,0.1,646.9000000000001,0,0,0.009,0.0,-1.0,0.04,39.1,35.2,35.4,35.6,0,4.92,4.93,4.93,4.92,4.93
1564137464905,0.049,0xc0,0.0,0.0,-0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-0.4,0.049,39.1,35.2,35.4,35.6,0,4.92,4.93,4.93,4.92,4.93
1564137464909,0.053,0xc0,0.0,0.0,-0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-0.4,0.049,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464914,0.058,0xc0,0.0,0.0,-0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-0.4,0.049,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464918,0.062,0xc0,0.0,0.0,0.30000000000000004,0.30000000000000004,647.6,0,0,0.009,0.0,0.5,0.058,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464922,0.066,0xc0,0.0,0.0,0.30000000000000004,0.30000000000000004,647.6,0,0,0.009,0.0,0.5,0.058,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464927,0.071,0xc0,0.0,0.0,0.30000000000000004,0.5,647.8000000000001,0,0,0.009,0.0,-2.1,0.068,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464931,0.075,0xc0,0.0,0.0,0.30000000000000004,0.5,647.8000000000001,0,0,0.009,0.0,-2.1,0.068,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464936,0.08,0xc0,0.0,0.0,0.30000000000000004,0.0,647.6,0,0,0.009,0.0,-0.5,0.077,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464940,0.084,0xc0,0.0,0.0,0.30000000000000004,0.0,647.6,0,0,0.009,0.0,-0.5,0.077,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464945,0.089,0xc0,0.0,0.0,0.30000000000000004,0.4,647.8000000000001,0,0,0.009,0.0,0.6000000000000001,0.085,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464949,0.093,0xc0,0.0,0.0,0.30000000000000004,0.4,647.8000000000001,0,0,0.009,0.0,0.6000000000000001,0.085,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.93
1564137464954,0.098,0xc0,0.0,0.0,0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-0.2,0.095,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.92
1564137464958,0.102,0xc0,0.0,0.0,0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-0.2,0.095,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.92
1564137464963,0.107,0xc0,0.0,0.0,0.30000000000000004,0.1,647.8000000000001,0,0,0.009,0.0,-1.0,0.104,39.1,35.2,35.4,35.6,0,4.92,4.93,4.92,4.92,4.92
