timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564047190471,4.477,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190471,4.477,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190471,4.477,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190471,4.477,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190472,4.478,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190472,4.478,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190472,4.478,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190472,4.478,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190472,4.478,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
1564047190473,4.479,0xc0,0.0,0.0,0.1,0.0,638.7,0,0,4.443,0.0,-0.1,4.476,38.7,34.1,34.4,34.6,0,4.92,4.93,4.92,4.92,4.93
