timestamp,relative_time (seg),id,mechanicalPower,dcCurrent,acCurrent,outVoltage,dcVoltage,speedReq,speedActual,timeSpeedMeas,torqueReq,torqueActual,timeTorqueMeas,inv PCB temp,temp A,temp B,temp C,Motor temp,Analog inp 1,Analog inp 5,Analog inp 3,Analog inp 4,Analog inp 6
1564048461791,5.11,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461791,5.11,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461792,5.111,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461793,5.112,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
1564048461793,5.112,0xc0,0.0,0.0,0.0,0.0,638.3000000000001,0,0,5.055,0.0,0.0,5.106,39.5,35.300000000000004,35.6,35.800000000000004,0,4.92,4.93,4.92,4.92,4.93
