1578474234.305539,0.0,0.00098,0.0
1578474234.430242,0.0,-0.00098,0.0
1578474234.533849,0.0,-0.00196,0.0
1578474234.6375465,0.0,-0.00098,0.0
1578474234.742968,0.0,0.0,0.0
1578474234.847138,0.0,-0.00098,0.0
1578474234.9517436,0.0,-0.00294,0.0
1578474235.0544333,0.0,0.00294,0.0
1578474235.1574366,0.0,-0.00098,0.0
1578474235.2602632,0.0,0.0,0.0
1578474235.3634667,0.0,-0.00098,0.0
1578474235.4664023,0.0,-0.00392,0.0
1578474235.5699952,0.0,0.0,0.0
1578474235.6753051,0.0,0.0,0.0
1578474235.7789507,0.0,0.00098,0.0
1578474235.8819656,0.0,-0.00098,0.0
1578474235.9849925,0.0,0.00098,0.0
1578474236.087432,0.0,0.00196,0.0
1578474236.1994817,0.0,0.0,0.0
1578474236.3195887,0.0,0.00098,0.0
1578474236.4219205,0.0,-0.00098,0.0
1578474236.5251265,0.0,-0.00098,0.0
1578474236.6284883,0.0,0.00098,0.0
1578474236.7318735,0.0,0.00392,0.0
1578474236.8352482,0.0,-0.00098,0.0
1578474236.9379237,0.0,-0.00098,0.0
1578474237.040988,0.0,0.0,0.0
1578474237.143291,0.0,-0.00098,0.0
1578474237.2462435,0.0,0.00098,0.0
1578474237.349083,0.0,0.0,0.0
1578474237.4518561,0.0,0.0,0.0
1578474237.556054,0.0,0.00098,0.0
1578474237.6603596,0.0,0.0,0.0
1578474237.7635117,0.0,0.00098,0.0
1578474237.865821,0.0,-0.00294,0.0
1578474237.9686918,0.0,-0.00098,0.0
1578474238.0949192,0.0,0.00294,0.0
1578474238.2006397,0.0,0.0,0.0
1578474238.3038542,0.0,-0.00098,0.0
1578474238.4075959,0.0,-0.00098,0.0
1578474238.5116642,0.0,-0.00098,0.0
1578474238.6158574,0.0,-0.00098,0.0
1578474238.7189796,0.0,0.00098,0.0
1578474238.8358335,0.0,0.00098,0.0
1578474238.9390285,0.0,0.0,0.0
1578474239.0419006,0.0,0.00294,0.0
1578474239.1454313,0.0,-0.00098,0.0
1578474239.2489338,0.0,-0.00098,0.0
1578474239.3518493,0.0,0.00098,0.0
1578474239.454361,0.0,0.00196,0.0
1578474239.5574872,0.0,0.00294,0.0
1578474239.660983,0.0,0.00196,0.0
1578474239.7635837,0.0,0.00098,0.0
1578474239.8673208,0.0,0.00196,0.0
1578474239.9950345,0.0,0.0,0.0
1578474240.0975673,0.0,-0.00098,0.0
1578474240.2012496,0.0,0.0,0.0
1578474240.3045592,0.0,0.0,0.0
1578474240.4077277,0.0,0.00098,0.0
1578474240.5107543,0.0,-0.00196,0.0
1578474240.6141324,0.0,0.0,0.0
1578474240.7177322,0.0,0.00098,0.0
1578474240.82012,0.0,0.00098,0.0
1578474240.92384,0.0,0.0,0.0
1578474241.0271373,0.0,-0.00196,0.0
1578474241.130092,0.0,-0.00098,0.0
1578474241.2336843,0.0,-0.00098,0.0
1578474241.3366122,0.0,-0.00098,0.0
1578474241.4393368,0.0,0.0,0.0
1578474241.5422783,0.0,-0.00098,0.0
1578474241.6449187,0.0,-0.00196,0.0
1578474241.761332,0.0,0.0,0.0
1578474241.8783438,0.0,0.00098,0.0
1578474241.9812737,0.0,-0.00294,0.0
1578474242.084158,0.0,-0.00098,0.0
1578474242.187241,0.0,0.00196,0.0
1578474242.2901323,0.0,-0.00294,0.0
1578474242.392927,0.0,0.00294,0.0
1578474242.4948697,0.0,-0.00098,0.0
1578474242.5974007,0.0,-0.00098,0.0
1578474242.6997035,0.0,0.00098,0.0
1578474242.802206,0.0,-0.00196,0.0
1578474242.904916,0.0,-0.00098,0.0
1578474243.0073717,0.0,-0.00098,0.0
1578474243.109734,0.0,-0.00196,0.0
1578474243.2125804,0.0,0.0,0.0
1578474243.3149629,0.0,0.0,0.0
1578474243.4175022,0.0,-0.00098,0.0
1578474243.5200913,0.0,-0.00196,0.0
1578474243.6422756,0.0,0.00098,0.0
1578474243.7533448,0.0,-0.00196,0.0
1578474243.856665,0.0,0.0,0.0
1578474243.9594889,0.0,0.0,0.0
1578474244.0617895,0.0,-0.00098,0.0
1578474244.164451,0.0,-0.00098,0.0
1578474244.2680862,0.0,0.00098,0.0
1578474244.3710155,0.0,-0.00196,0.0
1578474244.4741383,0.0,-0.00294,0.0
1578474244.577861,0.0,-0.00098,0.0
1578474244.68313,0.0,0.00098,0.0
1578474244.787558,0.0,-0.00098,0.0
1578474244.889406,0.0,-0.00098,0.0
1578474244.9914572,0.0,-0.00098,0.0
1578474245.0936992,0.0,-0.00098,0.0
1578474245.195906,0.0,-0.00196,0.0
1578474245.2985682,0.0,-0.00098,0.0
1578474245.4018183,0.0,-0.00392,0.0
1578474245.538324,0.0,0.00098,0.0
1578474245.6418228,0.0,0.0,0.0
1578474245.7467866,0.0,0.0,0.0
1578474245.8489478,0.0,0.00098,0.0
1578474245.9513187,0.0,-0.00098,0.0
1578474246.0536935,0.0,-0.00196,0.0
1578474246.1560807,0.0,0.00098,0.0
1578474246.2589822,0.0,0.00196,0.0
1578474246.3624332,0.0,0.0,0.0
1578474246.466022,0.0,0.0,0.0
1578474246.5701177,0.0,0.00098,0.0
1578474246.6734025,0.0,0.00196,0.0
1578474246.7775998,0.0,0.0,0.0
1578474246.8800836,0.0,-0.00196,0.0
1578474246.9832377,0.0,0.00098,0.0
1578474247.0864615,0.0,0.0,0.0
1578474247.1890135,0.0,-0.00294,0.0
1578474247.2940311,0.0,0.00098,0.0
1578474247.4281037,0.0,0.00098,0.0
1578474247.5318525,0.0,0.0,0.0
1578474247.6363037,0.0,0.00196,0.0
1578474247.7396443,0.0,0.00098,0.0
1578474247.8422158,0.0,-0.00098,0.0
1578474247.9452584,0.0,0.0,0.0
1578474248.0479798,0.0,0.00196,0.0
1578474248.1508808,0.0,-0.00098,0.0
1578474248.254527,0.0,0.0,0.0
1578474248.3593464,0.0,-0.00098,0.0
1578474248.463064,0.0,-0.00098,0.0
1578474248.5663095,0.0,0.0,0.0
1578474248.6701963,0.0,-0.00392,0.0
1578474248.773435,0.0,0.00294,0.0
1578474248.8765757,0.0,-0.00098,0.0
1578474248.9792855,0.0,0.00098,0.0
1578474249.082264,0.0,-0.00098,0.0
1578474249.192905,0.0,-0.00294,0.0
1578474249.3209603,0.0,0.00098,0.0
1578474249.4279492,0.0,0.0,0.0
1578474249.5312712,0.0,-0.00196,0.0
1578474249.6337333,0.0,0.0,0.0
1578474249.737669,0.0,0.00098,0.0
1578474249.8573177,0.0,0.0,0.0
1578474249.9608614,0.0,0.0,0.0
1578474250.0637066,0.0,-0.00098,0.0
1578474250.1671305,0.0,-0.00098,0.0
1578474250.2703805,0.0,-0.00294,0.0
1578474250.3742335,0.0,0.00294,0.0
1578474250.4786875,0.0,-0.00294,0.0
1578474250.5826473,0.0,0.0,0.0
1578474250.685393,0.0,0.00098,0.0
1578474250.7884858,0.0,-0.00196,0.0
1578474250.8914337,0.0,-0.00196,0.0
1578474250.99415,0.0,0.0,0.0
1578474251.1166508,0.0,0.00098,0.0
1578474251.2261212,0.0,0.00196,0.0
1578474251.3297508,0.0,0.00196,0.0
1578474251.4336228,0.0,-0.00294,0.0
1578474251.537525,0.0,0.0,0.0
1578474251.640982,0.0,-0.00098,0.0
1578474251.7433197,0.0,-0.00098,0.0
1578474251.8466427,0.0,0.00196,0.0
1578474251.9494617,0.0,0.0,0.0
1578474252.0518856,0.0,0.0,0.0
1578474252.1553948,0.0,-0.00098,0.0
1578474252.2588458,0.0,0.00196,0.0
1578474252.3623412,0.0,0.00098,0.0
1578474252.4656348,0.0,0.00098,0.0
